"","TN","TP","Algae","Cyanobacteria","Rotifer","Cladocera","Copepod"
"1",0.22588,0.00392,0.4375,0.285714285714286,0.461538461538462,0,0.333333333333333
"2",0.30801,0,0.484848484848485,0,0.333333333333333,0,0
"3",0.38501,0.00392,0.595744680851064,0.666666666666667,0.571428571428571,0,0.333333333333333
"4",0.27208,0,0.697674418604651,0.666666666666667,0.571428571428571,0,0.4
"5",0.58522,0.00587,0.648648648648649,0.666666666666667,0.666666666666667,0,0
"6",0.70329,0.00783,0.73469387755102,0.5,0.833333333333333,0,0
"7",0.69816,0.00392,0.627450980392157,0.666666666666667,0.857142857142857,0,0
"8",0.62116,0.00979,0.703703703703704,0.666666666666667,0.714285714285714,0,0
"9",0.56469,0.02154,0.627450980392157,0.75,0.6,0,0.333333333333333
"10",0.54929,0.01175,0.558139534883721,0.909090909090909,0.75,0,0.333333333333333
"11",0.55955,0.01958,0.558139534883721,0.909090909090909,0.769230769230769,0,0
"12",0.58009,0.01371,0.541666666666667,0.857142857142857,0.666666666666667,0,0
"13",0.67249,0.01371,0.652173913043478,0.857142857142857,0.571428571428571,0,0.571428571428571
"14",0.48768,0.00392,0.652173913043478,0.8,0.5,0,0.333333333333333
"15",0.42095,0.00979,0.727272727272727,0.666666666666667,0.4,0,0.4
"16",0.45175,0.00979,0.6,0.8,0.5,0,0.333333333333333
"17",0.53389,0.00979,0.627450980392157,0.4,0.5,0,0
"18",0.47228,0.00196,0.645161290322581,1,0.769230769230769,0,0.333333333333333
"19",0.56982,0.00979,0.681818181818182,0.8,0.571428571428571,0,0.333333333333333
"20",0.66222,0,0.638297872340426,0.8,0.769230769230769,0,0
"21",0.52362,0,0.64,0.857142857142857,0.666666666666667,0,0
"22",0.68276,0.00392,0.612244897959184,0.75,0.444444444444444,0,0
"23",0.65196,0.01175,0.653846153846154,0.8,0.4,0,0
"24",0.59549,0.00196,0.604651162790698,0.857142857142857,0.727272727272727,0,0
"25",0.51438,0.00196,0.653846153846154,0.666666666666667,0.571428571428571,0,0.333333333333333
"26",0.76489,0.00783,0.709677419354839,0.666666666666667,0.8,0,0.333333333333333
"27",0.88296,0.00587,0.585365853658537,0.666666666666667,0.666666666666667,0,0
"28",0.82136,0.01958,0.705882352941177,0.666666666666667,1,0,0
"29",0.95483,0.01567,0.651162790697674,0.666666666666667,1,0,0
"30",0.67762,0.00587,0.625,0.8,0,0,0
"31",0.82136,0.01763,0.6,0,0.769230769230769,0,0
"32",0.85216,0.01371,0.619047619047619,0.5,0.727272727272727,0,0
"33",0.9035,0.00979,0.627450980392157,0.8,1,0,0
"34",0.85216,0.00587,0.608695652173913,0.8,0.727272727272727,0,0
"35",0.69816,0.00587,0.653061224489796,0.666666666666667,0.857142857142857,0,0
"36",0.64682,0.01371,0.627450980392157,0.857142857142857,0.8,0,0.333333333333333
